Probe Name,logged_at,voltage_1,voltage_2,moisture,moisture_1,moisture_2,moisture_3,moisture_4,moisture_5,moisture_6,moisture_7,moisture_8,moisture_9,moisture_10,moisture_11,moisture_12,moisture_13,moisture_14,moisture_15,salinity_1,salinity_2,salinity_3,salinity_4,salinity_5,salinity_6,salinity_7,salinity_8,salinity_9,salinity_10,salinity_11,salinity_12,salinity_13,salinity_14,salinity_15,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,temperature_9,temperature_10,temperature_11,temperature_12,temperature_13,temperature_14,temperature_15
110027923,2023-10-04T23:30:05-04:00,4.150,,170.390,10.195,17.351,36.328,37.304,35.904,33.308,,,,,,,,,,1248.864,1710.906,1678.106,1709.630,1744.146,1697.351,,,,,,,,,,21.972,23.436,24.634,25.583,25.564,25.763,,,,,,,,,
110027923,2023-10-05T00:00:05-04:00,4.120,,170.483,10.206,17.339,36.328,37.340,35.956,33.314,,,,,,,,,,1244.798,1709.588,1678.106,1709.630,1742.527,1696.185,,,,,,,,,,21.867,23.328,24.427,25.425,25.591,25.716,,,,,,,,,
110027923,2023-10-05T00:30:05-04:00,4.130,,170.401,10.203,17.328,36.294,37.316,35.963,33.297,,,,,,,,,,1244.548,1707.560,1678.106,1708.342,1742.527,1696.185,,,,,,,,,,21.825,23.147,24.427,25.372,25.538,25.763,,,,,,,,,
110027923,2023-10-05T01:00:05-04:00,4.120,,170.430,10.218,17.332,36.317,37.304,35.956,33.303,,,,,,,,,,1241.314,1706.968,1677.097,1708.342,1742.527,1696.185,,,,,,,,,,21.676,23.044,24.221,25.372,25.511,25.763,,,,,,,,,
110027923,2023-10-05T01:30:05-04:00,4.130,,170.415,10.232,17.312,36.283,37.340,35.956,33.292,,,,,,,,,,1239.579,1706.276,1677.097,1707.060,1742.527,1696.185,,,,,,,,,,21.634,23.044,24.195,25.267,25.511,25.710,,,,,,,,,
110027923,2023-10-05T02:00:05-04:00,4.150,,170.444,10.224,17.324,36.283,37.334,35.982,33.297,,,,,,,,,,1237.279,1704.953,1676.092,1707.060,1742.527,1696.185,,,,,,,,,,21.656,22.838,24.014,25.161,25.379,25.635,,,,,,,,,
110027923,2023-10-05T02:30:05-04:00,4.130,,170.400,10.235,17.300,36.254,37.316,36.009,33.286,,,,,,,,,,1237.950,1704.145,1675.091,1707.060,1742.527,1696.185,,,,,,,,,,21.629,22.786,24.034,25.135,25.326,25.609,,,,,,,,,
110027923,2023-10-05T03:00:05-04:00,4.130,,170.496,10.232,17.316,36.288,37.359,36.015,33.286,,,,,,,,,,1234.562,1702.365,1675.091,1705.785,1742.527,1696.185,,,,,,,,,,21.492,22.632,23.926,25.050,25.299,25.588,,,,,,,,,
110027923,2023-10-05T03:30:05-04:00,4.120,,170.454,10.244,17.304,36.254,37.340,36.015,33.297,,,,,,,,,,1233.682,1701.200,1675.091,1704.519,1740.916,1695.025,,,,,,,,,,21.444,22.632,23.848,24.950,25.299,25.555,,,,,,,,,
110027923,2023-10-05T04:00:05-04:00,4.110,,170.412,10.244,17.292,36.237,37.334,36.002,33.303,,,,,,,,,,1229.926,1700.861,1675.091,1704.519,1740.916,1695.025,,,,,,,,,,21.375,22.580,23.699,24.924,25.273,25.571,,,,,,,,,
110027923,2023-10-05T04:30:05-04:00,4.110,,170.503,10.256,17.308,36.254,37.365,36.028,33.292,,,,,,,,,,1229.433,1699.217,1674.097,1705.785,1742.527,1696.185,,,,,,,,,,21.233,22.426,23.621,24.897,25.193,25.571,,,,,,,,,
110027923,2023-10-05T05:00:05-04:00,4.120,,170.488,10.256,17.284,36.231,37.371,36.054,33.292,,,,,,,,,,1228.103,1698.424,1674.097,1704.519,1742.527,1695.025,,,,,,,,,,21.276,22.400,23.595,24.739,25.087,25.508,,,,,,,,,
110027923,2023-10-05T05:30:05-04:00,4.100,,170.451,10.244,17.280,36.209,37.359,36.067,33.292,,,,,,,,,,1228.692,1697.271,1673.105,1704.519,1742.527,1695.025,,,,,,,,,,21.276,22.297,23.579,24.739,25.087,25.544,,,,,,,,,
110027923,2023-10-05T06:00:05-04:00,4.120,,170.458,10.247,17.280,36.214,37.383,36.054,33.280,,,,,,,,,,1226.244,1696.457,1673.105,1704.519,1742.527,1695.025,,,,,,,,,,21.165,22.219,23.435,24.602,25.087,25.389,,,,,,,,,
110027923,2023-10-05T06:30:05-04:00,4.100,,170.470,10.267,17.257,36.191,37.371,36.081,33.303,,,,,,,,,,1223.632,1695.790,1673.105,1704.519,1742.527,1695.025,,,,,,,,,,21.043,22.219,23.435,24.528,25.034,25.384,,,,,,,,,
110027923,2023-10-05T07:00:05-04:00,4.080,,170.500,10.256,17.253,36.157,37.389,36.120,33.325,,,,,,,,,,1224.010,1694.528,1672.119,1703.259,1740.916,1695.025,,,,,,,,,,21.043,22.090,23.358,24.528,24.949,25.357,,,,,,,,,
110027923,2023-10-05T07:30:05-04:00,4.090,,170.533,10.273,17.257,36.180,37.383,36.126,33.314,,,,,,,,,,1222.272,1693.031,1672.119,1703.259,1742.527,1696.185,,,,,,,,,,21.086,22.013,23.290,24.528,24.875,25.357,,,,,,,,,
110027923,2023-10-05T08:00:05-04:00,4.130,,170.434,10.238,17.233,36.146,37.383,36.126,33.308,,,,,,,,,,1226.205,1692.253,1672.119,1703.259,1740.916,1696.185,,,,,,,,,,21.254,22.013,23.290,24.449,24.875,25.336,,,,,,,,,
110027923,2023-10-05T08:30:05-04:00,4.120,,170.413,10.209,17.209,36.140,37.414,36.133,33.308,,,,,,,,,,1232.784,1691.596,1672.119,1703.259,1742.527,1696.185,,,,,,,,,,21.910,22.013,23.208,24.364,24.875,25.336,,,,,,,,,
110027923,2023-10-05T09:00:05-04:00,4.210,,170.240,10.100,17.158,36.112,37.414,36.153,33.303,,,,,,,,,,1249.381,1692.334,1672.119,1702.005,1740.916,1696.185,,,,,,,,,,23.105,22.219,23.197,24.317,24.769,25.315,,,,,,,,,
110027923,2023-10-05T09:30:05-04:00,4.250,,170.103,9.954,17.099,36.112,37.408,36.205,33.325,,,,,,,,,,1269.056,1694.917,1671.137,1703.259,1742.527,1696.185,,,,,,,,,,24.301,22.529,23.197,24.317,24.769,25.303,,,,,,,,,
110027923,2023-10-05T10:00:05-04:00,4.330,,169.805,9.750,17.017,36.089,37.402,36.199,33.348,,,,,,,,,,1298.023,1699.129,1672.119,1702.005,1740.916,1695.025,,,,,,,,,,26.206,22.890,23.208,24.317,24.684,25.277,,,,,,,,,
110027923,2023-10-05T10:30:05-04:00,4.330,,169.431,9.520,16.900,36.060,37.402,36.212,33.337,,,,,,,,,,1326.608,1707.035,1671.137,1703.259,1742.527,1695.025,,,,,,,,,,27.757,23.508,23.290,24.291,24.663,25.143,,,,,,,,,
110027923,2023-10-05T11:00:05-04:00,4.350,,169.015,9.308,16.749,36.026,37.402,36.199,33.331,,,,,,,,,,1348.471,1716.009,1672.119,1703.259,1742.527,1695.025,,,,,,,,,,29.035,24.180,23.502,24.317,24.663,25.122,,,,,,,,,
110027923,2023-10-05T11:30:05-04:00,4.300,,168.729,9.213,16.598,35.987,37.408,36.192,33.331,,,,,,,,,,1352.435,1724.737,1672.119,1703.259,1742.527,1695.025,,,,,,,,,,29.008,24.840,23.708,24.317,24.705,25.143,,,,,,,,,
110027923,2023-10-05T12:00:05-04:00,4.290,,168.419,9.077,16.521,35.901,37.408,36.192,33.320,,,,,,,,,,1367.534,1732.223,1672.119,1702.005,1740.916,1693.872,,,,,,,,,,29.671,25.289,24.034,24.396,24.663,25.116,,,,,,,,,
110027923,2023-10-05T12:30:05-04:00,4.280,,168.116,9.037,16.372,35.862,37.365,36.166,33.314,,,,,,,,,,1363.989,1739.158,1673.105,1704.519,1740.916,1692.724,,,,,,,,,,29.035,25.771,24.267,24.528,24.684,25.101,,,,,,,,,
110027923,2023-10-05T13:00:05-04:00,4.290,,167.879,9.026,16.280,35.794,37.340,36.153,33.286,,,,,,,,,,1361.654,1742.997,1674.097,1704.519,1739.317,1691.582,,,,,,,,,,28.690,25.977,24.531,24.686,24.684,25.116,,,,,,,,,
110027923,2023-10-05T13:30:05-04:00,4.310,,167.792,9.039,16.231,35.737,37.353,36.146,33.286,,,,,,,,,,1358.508,1745.242,1675.091,1704.519,1740.916,1691.582,,,,,,,,,,28.372,25.997,24.841,24.766,24.689,25.095,,,,,,,,,
110027923,2023-10-05T14:00:05-04:00,4.330,,167.450,8.879,16.170,35.709,37.316,36.107,33.269,,,,,,,,,,1381.471,1749.128,1677.097,1705.785,1740.916,1691.582,,,,,,,,,,30.068,26.158,25.047,24.971,24.864,25.122,,,,,,,,,
110027923,2023-10-05T14:30:05-04:00,4.290,,167.292,8.935,16.075,35.652,37.285,36.087,33.258,,,,,,,,,,1366.350,1752.874,1676.092,1707.060,1740.916,1690.445,,,,,,,,,,28.558,26.493,25.254,25.135,24.896,25.122,,,,,,,,,
110027923,2023-10-05T15:00:05-04:00,4.350,,166.795,8.847,16.003,35.404,37.261,36.028,33.252,,,,,,,,,,1378.049,1756.630,1673.105,1708.342,1742.527,1690.445,,,,,,,,,,29.432,26.545,25.461,25.293,24.896,25.122,,,,,,,,,
110027923,2023-10-05T15:30:05-04:00,4.330,,166.622,8.876,15.906,35.303,37.273,36.035,33.229,,,,,,,,,,1366.926,1759.111,1672.119,1709.630,1742.527,1689.314,,,,,,,,,,28.187,26.648,25.564,25.372,25.129,25.143,,,,,,,,,
110027923,2023-10-05T16:00:05-04:00,4.290,,166.214,8.654,15.842,35.247,37.242,36.022,33.207,,,,,,,,,,1394.591,1759.771,1673.105,1709.630,1742.527,1690.445,,,,,,,,,,30.280,26.674,25.667,25.583,25.087,25.256,,,,,,,,,
110027923,2023-10-05T16:30:05-04:00,4.300,,165.860,8.563,15.718,35.157,37.261,35.982,33.179,,,,,,,,,,1402.015,1764.771,1673.105,1710.925,1744.146,1689.314,,,,,,,,,,30.492,26.984,25.822,25.583,25.320,25.336,,,,,,,,,
110027923,2023-10-05T17:00:05-04:00,4.240,,165.967,8.818,15.958,35.225,37.114,35.747,33.105,,,,,,,,,,1368.565,1779.119,1673.105,1708.342,1737.726,1684.850,,,,,,,,,,27.995,27.035,25.926,25.794,25.299,25.357,,,,,,,,,
110027923,2023-10-05T17:30:05-04:00,4.220,,165.941,8.903,15.977,35.101,37.084,35.754,33.122,,,,,,,,,,1372.289,1779.304,1674.097,1709.630,1739.317,1685.957,,,,,,,,,,28.372,26.829,26.081,25.794,25.299,25.315,,,,,,,,,
110027923,2023-10-05T18:00:05-04:00,4.290,,165.870,8.967,15.921,35.074,37.053,35.721,33.134,,,,,,,,,,1358.716,1778.052,1674.097,1709.630,1739.317,1687.071,,,,,,,,,,27.354,26.777,26.081,26.005,25.511,25.336,,,,,,,,,
110027923,2023-10-05T18:30:05-04:00,4.300,,165.762,8.986,15.872,35.029,37.047,35.734,33.094,,,,,,,,,,1348.574,1776.296,1673.105,1709.630,1739.317,1687.071,,,,,,,,,,26.385,26.571,26.081,26.005,25.511,25.464,,,,,,,,,
110027923,2023-10-05T19:00:05-04:00,4.260,,165.765,9.039,15.872,34.984,37.053,35.728,33.089,,,,,,,,,,1334.159,1772.470,1673.105,1709.630,1736.146,1687.071,,,,,,,,,,25.651,26.209,26.041,26.190,25.564,25.571,,,,,,,,,
110027923,2023-10-05T19:30:05-04:00,4.220,,165.810,9.088,15.883,34.979,37.053,35.702,33.105,,,,,,,,,,1325.404,1767.754,1673.105,1709.630,1740.916,1688.190,,,,,,,,,,24.936,25.900,26.081,26.190,25.697,25.571,,,,,,,,,
110027923,2023-10-05T20:00:05-04:00,4.190,,165.801,9.120,15.849,34.934,37.072,35.721,33.105,,,,,,,,,,1316.095,1764.434,1672.119,1710.925,1737.726,1688.190,,,,,,,,,,24.460,25.584,26.055,26.216,25.723,25.571,,,,,,,,,
110027923,2023-10-05T20:30:05-04:00,4.180,,165.845,9.158,15.853,34.939,37.072,35.734,33.089,,,,,,,,,,1308.446,1761.221,1671.137,1710.925,1740.916,1689.314,,,,,,,,,,24.089,25.378,25.874,26.216,25.776,25.651,,,,,,,,,
110027923,2023-10-05T21:00:05-04:00,4.160,,165.853,9.177,15.861,34.945,37.072,35.721,33.077,,,,,,,,,,1302.785,1756.026,1671.137,1709.630,1740.916,1689.314,,,,,,,,,,23.666,25.005,25.667,26.163,25.909,25.742,,,,,,,,,
110027923,2023-10-05T21:30:05-04:00,4.170,,165.840,9.196,15.838,34.917,37.108,35.715,33.066,,,,,,,,,,1296.554,1753.131,1671.137,1709.630,1740.916,1690.445,,,,,,,,,,23.454,24.840,25.641,26.084,25.882,25.742,,,,,,,,,
110027923,2023-10-05T22:00:05-04:00,4.140,,165.846,9.205,15.834,34.889,37.133,35.708,33.077,,,,,,,,,,1293.406,1749.047,1671.137,1709.630,1740.916,1691.582,,,,,,,,,,23.401,24.572,25.461,26.005,25.882,25.742,,,,,,,,,
110027923,2023-10-05T22:30:05-04:00,4.160,,165.895,9.213,15.838,34.900,37.120,35.741,33.083,,,,,,,,,,1290.977,1745.881,1670.160,1707.060,1742.527,1691.582,,,,,,,,,,23.243,24.447,25.280,26.005,25.882,25.763,,,,,,,,,
110027923,2023-10-05T23:00:05-04:00,4.170,,165.869,9.237,15.831,34.873,37.108,35.754,33.066,,,,,,,,,,1286.623,1743.101,1669.187,1708.342,1742.527,1692.724,,,,,,,,,,23.031,24.261,25.202,25.873,25.829,25.763,,,,,,,,,
110027923,2023-10-05T23:30:05-04:00,4.150,,165.928,9.248,15.834,34.861,37.145,35.774,33.066,,,,,,,,,,1281.306,1740.849,1668.219,1707.060,1740.916,1692.724,,,,,,,,,,22.840,24.060,25.068,25.794,25.723,25.763,,,,,,,,,
110027923,2023-10-06T00:00:05-04:00,4.120,,165.977,9.267,15.846,34.845,37.163,35.767,33.089,,,,,,,,,,1278.890,1738.225,1667.255,1707.060,1742.527,1692.724,,,,,,,,,,22.766,23.972,24.918,25.794,25.723,25.784,,,,,,,,,
110027923,2023-10-06T00:30:05-04:00,4.130,,165.964,9.273,15.838,34.834,37.175,35.767,33.077,,,,,,,,,,1276.792,1735.764,1667.255,1707.060,1742.527,1693.872,,,,,,,,,,22.602,23.843,24.841,25.636,25.723,25.763,,,,,,,,,
110027923,2023-10-06T01:00:05-04:00,4.150,,165.990,9.297,15.838,34.845,37.163,35.787,33.060,,,,,,,,,,1273.598,1733.199,1666.296,1707.060,1742.527,1693.872,,,,,,,,,,22.459,23.663,24.634,25.583,25.670,25.775,,,,,,,,,
110027923,2023-10-06T01:30:05-04:00,4.130,,166.028,9.305,15.857,34.811,37.181,35.780,33.094,,,,,,,,,,1271.511,1732.584,1666.296,1705.785,1740.916,1692.724,,,,,,,,,,22.396,23.488,24.634,25.583,25.644,25.721,,,,,,,,,
110027923,2023-10-06T02:00:05-04:00,4.110,,166.081,9.314,15.849,34.834,37.212,35.800,33.072,,,,,,,,,,1270.414,1730.649,1666.296,1705.785,1740.916,1692.724,,,,,,,,,,22.258,23.457,24.403,25.451,25.538,25.700,,,,,,,,,
110027923,2023-10-06T02:30:05-04:00,4.120,,166.071,9.333,15.853,34.800,37.200,35.813,33.072,,,,,,,,,,1266.148,1727.742,1666.296,1705.785,1742.527,1693.872,,,,,,,,,,22.227,23.354,24.427,25.372,25.511,25.784,,,,,,,,,
110027923,2023-10-06T03:00:05-04:00,4.100,,166.097,9.347,15.857,34.828,37.187,35.806,33.072,,,,,,,,,,1264.277,1725.459,1665.340,1704.519,1740.916,1693.872,,,,,,,,,,22.137,23.250,24.247,25.346,25.511,25.679,,,,,,,,,
110027923,2023-10-06T03:30:05-04:00,4.110,,166.129,9.369,15.876,34.800,37.218,35.800,33.066,,,,,,,,,,1261.788,1724.272,1664.390,1705.785,1742.527,1692.724,,,,,,,,,,21.972,23.122,24.221,25.240,25.511,25.700,,,,,,,,,
110027923,2023-10-06T04:00:05-04:00,4.100,,166.153,9.349,15.864,34.822,37.218,35.806,33.094,,,,,,,,,,1260.545,1722.838,1663.444,1704.519,1742.527,1693.872,,,,,,,,,,21.994,23.044,24.040,25.161,25.485,25.784,,,,,,,,,
110027923,2023-10-06T04:30:05-04:00,4.110,,166.200,9.363,15.853,34.795,37.224,35.871,33.094,,,,,,,,,,1256.431,1721.511,1663.444,1704.519,1740.916,1693.872,,,,,,,,,,22.005,22.998,24.014,25.135,25.299,25.689,,,,,,,,,
110027923,2023-10-06T05:00:05-04:00,4.090,,166.211,9.371,15.853,34.767,37.249,35.871,33.100,,,,,,,,,,1255.637,1719.032,1662.501,1703.259,1740.916,1693.872,,,,,,,,,,21.803,22.817,24.014,25.082,25.299,25.550,,,,,,,,,
110027923,2023-10-06T05:30:05-04:00,4.100,,166.220,9.352,15.834,34.756,37.261,35.878,33.139,,,,,,,,,,1255.657,1718.311,1662.501,1703.259,1742.527,1695.025,,,,,,,,,,21.825,22.838,23.859,24.950,25.299,25.487,,,,,,,,,
110027923,2023-10-06T06:00:05-04:00,4.120,,166.219,9.363,15.846,34.756,37.242,35.878,33.134,,,,,,,,,,1254.489,1715.852,1662.501,1703.259,1742.527,1693.872,,,,,,,,,,21.803,22.683,23.828,24.897,25.299,25.550,,,,,,,,,
110027923,2023-10-06T06:30:05-04:00,4.100,,166.166,9.366,15.838,34.717,37.249,35.891,33.105,,,,,,,,,,1253.142,1715.024,1662.501,1703.259,1742.527,1693.872,,,,,,,,,,21.910,22.632,23.750,24.924,25.220,25.550,,,,,,,,,
110027923,2023-10-06T07:00:05-04:00,4.120,,166.266,9.366,15.823,34.744,37.285,35.937,33.111,,,,,,,,,,1253.232,1714.324,1661.563,1703.259,1742.527,1695.025,,,,,,,,,,21.851,22.632,23.621,24.766,25.134,25.465,,,,,,,,,
110027923,2023-10-06T07:30:05-04:00,4.090,,166.216,9.344,15.812,34.722,37.273,35.943,33.122,,,,,,,,,,1254.417,1713.386,1661.563,1703.259,1742.527,1695.025,,,,,,,,,,22.052,22.632,23.621,24.739,25.087,25.523,,,,,,,,,
110027923,2023-10-06T08:00:05-04:00,4.120,,166.197,9.336,15.804,34.706,37.273,35.956,33.122,,,,,,,,,,1255.874,1712.222,1661.563,1703.259,1742.527,1695.025,,,,,,,,,,22.205,22.632,23.601,24.739,25.087,25.496,,,,,,,,,
110027923,2023-10-06T08:30:05-04:00,4.100,,166.205,9.308,15.797,34.683,37.310,35.956,33.151,,,,,,,,,,1263.043,1712.108,1661.563,1702.005,1740.916,1695.025,,,,,,,,,,22.607,22.632,23.595,24.686,25.102,25.342,,,,,,,,,
110027923,2023-10-06T09:00:05-04:00,4.110,,166.192,9.256,15.778,34.706,37.316,35.969,33.167,,,,,,,,,,1272.843,1712.669,1659.701,1700.758,1740.916,1695.025,,,,,,,,,,23.454,22.812,23.544,24.607,25.055,25.389,,,,,,,,,
110027923,2023-10-06T09:30:05-04:00,4.140,,166.081,9.134,15.745,34.672,37.316,36.035,33.179,,,,,,,,,,1294.178,1714.747,1660.630,1702.005,1740.916,1695.025,,,,,,,,,,24.936,23.044,23.601,24.549,24.975,25.357,,,,,,,,,
110027923,2023-10-06T10:00:05-04:00,4.180,,165.916,9.056,15.681,34.678,37.310,36.035,33.156,,,,,,,,,,1303.375,1718.799,1659.701,1702.005,1740.916,1695.025,,,,,,,,,,25.359,23.436,23.621,24.528,24.875,25.294,,,,,,,,,
110027923,2023-10-06T10:30:05-04:00,4.210,,165.725,8.938,15.625,34.661,37.310,36.035,33.156,,,,,,,,,,1319.467,1724.298,1659.701,1702.005,1740.916,1693.872,,,,,,,,,,26.297,23.869,23.678,24.528,24.896,25.357,,,,,,,,,
110027923,2023-10-06T11:00:05-04:00,4.310,,165.485,8.767,15.555,34.644,37.322,36.035,33.162,,,,,,,,,,1343.836,1729.247,1660.630,1702.005,1740.916,1693.872,,,,,,,,,,27.757,24.261,23.833,24.528,24.875,25.357,,,,,,,,,
110027923,2023-10-06T11:30:05-04:00,4.290,,165.176,8.571,15.462,34.611,37.328,36.048,33.156,,,,,,,,,,1370.618,1737.981,1660.630,1702.005,1740.916,1693.872,,,,,,,,,,29.406,24.840,24.014,24.528,24.875,25.336,,,,,,,,,
110027923,2023-10-06T12:00:05-04:00,4.280,,164.910,8.482,15.374,34.578,37.279,36.041,33.156,,,,,,,,,,1376.744,1745.874,1660.630,1703.259,1742.527,1693.872,,,,,,,,,,29.432,25.398,24.247,24.713,24.875,25.256,,,,,,,,,
110027923,2023-10-06T12:30:05-04:00,4.300,,164.615,8.335,15.293,34.522,37.285,36.035,33.145,,,,,,,,,,1392.427,1753.644,1661.563,1703.259,1740.916,1693.872,,,,,,,,,,30.253,25.977,24.634,24.792,24.875,25.219,,,,,,,,,
110027923,2023-10-06T13:00:05-04:00,4.280,,164.352,8.200,15.205,34.500,37.273,36.035,33.139,,,,,,,,,,1405.497,1762.007,1662.501,1704.519,1740.916,1693.872,,,,,,,,,,30.916,26.390,24.841,24.950,24.896,25.336,,,,,,,,,
110027923,2023-10-06T13:30:05-04:00,4.260,,163.977,8.056,15.110,34.439,37.236,36.002,33.134,,,,,,,,,,1420.601,1770.982,1663.444,1704.519,1740.916,1693.872,,,,,,,,,,31.552,26.881,25.254,25.161,25.087,25.315,,,,,,,,,
110027923,2023-10-06T14:00:05-04:00,4.250,,163.591,7.914,15.001,34.367,37.218,35.963,33.128,,,,,,,,,,1431.889,1779.047,1665.340,1707.060,1742.527,1692.724,,,,,,,,,,31.956,27.423,25.641,25.346,25.087,25.315,,,,,,,,,
110027923,2023-10-06T14:30:05-04:00,4.270,,163.340,7.778,14.907,34.334,37.230,35.963,33.128,,,,,,,,,,1441.074,1787.096,1665.340,1708.342,1742.527,1692.724,,,,,,,,,,32.426,27.836,25.854,25.530,25.114,25.315,,,,,,,,,
110027923,2023-10-06T15:00:05-04:00,4.270,,163.007,7.736,14.788,34.252,37.206,35.897,33.128,,,,,,,,,,1438.124,1793.384,1666.296,1709.630,1742.527,1691.582,,,,,,,,,,31.750,28.229,26.267,25.768,25.299,25.294,,,,,,,,,
110027923,2023-10-06T15:30:05-04:00,4.290,,162.692,7.619,14.702,34.196,37.163,35.884,33.128,,,,,,,,,,1445.873,1798.848,1667.255,1710.925,1742.527,1691.582,,,,,,,,,,31.956,28.455,26.440,26.005,25.458,25.315,,,,,,,,,
110027923,2023-10-06T16:00:05-04:00,4.210,,162.441,7.619,14.623,34.103,37.157,35.839,33.100,,,,,,,,,,1438.770,1801.575,1667.255,1710.925,1742.527,1691.582,,,,,,,,,,30.975,28.602,26.770,26.210,25.511,25.364,,,,,,,,,
110027923,2023-10-06T16:30:05-04:00,4.240,,162.240,7.607,14.563,34.059,37.133,35.806,33.072,,,,,,,,,,1437.375,1805.844,1668.219,1713.537,1744.146,1691.582,,,,,,,,,,30.810,28.563,26.983,26.427,25.723,25.571,,,,,,,,,
110027923,2023-10-06T17:00:05-04:00,4.250,,162.268,7.675,14.577,34.020,37.139,35.780,33.077,,,,,,,,,,1426.689,1806.093,1668.219,1713.537,1740.916,1690.445,,,,,,,,,,29.697,28.507,27.170,26.559,25.750,25.550,,,,,,,,,
110027923,2023-10-06T17:30:05-04:00,4.240,,162.299,7.753,14.631,34.064,37.139,35.702,33.010,,,,,,,,,,1418.128,1808.227,1670.160,1716.179,1745.776,1690.445,,,,,,,,,,29.008,28.332,27.320,26.665,25.936,25.635,,,,,,,,,
110027923,2023-10-06T18:00:05-04:00,4.260,,162.352,7.837,14.777,34.125,37.059,35.611,32.943,,,,,,,,,,1410.237,1810.056,1671.137,1714.855,1745.776,1687.071,,,,,,,,,,28.160,28.151,27.261,26.876,26.095,25.784,,,,,,,,,
110027923,2023-10-06T18:30:05-04:00,4.220,,162.418,8.011,14.951,34.191,36.944,35.468,32.853,,,,,,,,,,1400.944,1812.227,1672.119,1716.179,1745.776,1683.748,,,,,,,,,,27.313,27.836,27.241,27.007,26.148,25.763,,,,,,,,,
110027923,2023-10-06T19:00:05-04:00,4.190,,162.513,8.142,15.176,34.246,36.865,35.326,32.758,,,,,,,,,,1392.790,1811.480,1673.105,1717.511,1744.146,1679.394,,,,,,,,,,26.612,27.423,27.281,27.060,26.254,25.893,,,,,,,,,
110027923,2023-10-06T19:30:05-04:00,4.160,,162.492,8.274,15.363,34.285,36.743,35.203,32.624,,,,,,,,,,1381.836,1812.125,1674.097,1717.511,1745.776,1675.127,,,,,,,,,,25.912,27.216,27.177,27.060,26.360,25.977,,,,,,,,,
110027923,2023-10-06T20:00:05-04:00,4.170,,162.537,8.374,15.544,34.351,36.652,35.093,32.523,,,,,,,,,,1375.060,1810.447,1674.097,1717.511,1744.146,1670.942,,,,,,,,,,25.482,26.803,26.995,27.060,26.360,25.956,,,,,,,,,
110027923,2023-10-06T20:30:05-04:00,4.150,,162.502,8.485,15.730,34.384,36.531,34.971,32.401,,,,,,,,,,1368.736,1808.901,1675.091,1716.179,1744.146,1666.839,,,,,,,,,,25.085,26.416,26.913,27.060,26.413,26.111,,,,,,,,,
110027923,2023-10-06T21:00:05-04:00,4.160,,162.404,8.584,15.887,34.395,36.411,34.843,32.284,,,,,,,,,,1362.423,1807.586,1675.091,1716.179,1742.527,1661.822,,,,,,,,,,24.704,26.224,26.744,27.060,26.492,26.128,,,,,,,,,
110027923,2023-10-06T21:30:05-04:00,4.130,,162.356,8.688,16.056,34.428,36.254,34.740,32.190,,,,,,,,,,1357.506,1804.945,1675.091,1716.179,1740.916,1656.923,,,,,,,,,,24.412,25.797,26.649,27.060,26.572,26.191,,,,,,,,,
110027923,2023-10-06T22:00:05-04:00,4.110,,162.369,8.765,16.215,34.467,36.206,34.625,32.091,,,,,,,,,,1356.054,1803.557,1675.091,1716.179,1742.527,1652.139,,,,,,,,,,24.248,25.564,26.454,26.981,26.545,26.128,,,,,,,,,
110027923,2023-10-06T22:30:05-04:00,4.120,,162.244,8.850,16.364,34.511,36.056,34.510,31.953,,,,,,,,,,1351.051,1801.655,1675.091,1714.855,1740.916,1646.544,,,,,,,,,,24.036,25.418,26.287,26.849,26.572,26.197,,,,,,,,,
110027923,2023-10-06T23:00:05-04:00,4.100,,162.263,8.930,16.521,34.550,35.960,34.421,31.881,,,,,,,,,,1350.527,1799.996,1675.091,1713.537,1739.317,1642.899,,,,,,,,,,23.983,25.212,26.081,26.796,26.413,26.250,,,,,,,,,
110027923,2023-10-06T23:30:05-04:00,4.120,,162.294,9.018,16.687,34.567,35.894,34.351,31.777,,,,,,,,,,1348.534,1797.753,1675.091,1713.537,1739.317,1637.554,,,,,,,,,,23.878,24.991,25.995,26.638,26.439,26.208,,,,,,,,,
110027923,2023-10-07T00:00:05-04:00,4.100,,162.232,9.110,16.807,34.617,35.787,34.249,31.662,,,,,,,,,,1344.859,1801.051,1680.140,1714.855,1742.527,1634.936,,,,,,,,,,23.719,25.005,25.874,26.638,26.439,26.208,,,,,,,,,
110027923,2023-10-07T00:30:05-04:00,4.120,,162.244,9.183,16.958,34.656,35.709,34.148,31.590,,,,,,,,,,1342.658,1797.788,1679.121,1714.855,1740.916,1630.649,,,,,,,,,,23.666,24.814,25.719,26.454,26.360,26.244,,,,,,,,,
110027923,2023-10-07T01:00:05-04:00,4.110,,162.208,9.270,17.080,34.667,35.620,34.046,31.525,,,,,,,,,,1341.017,1795.209,1677.097,1710.925,1736.146,1627.285,,,,,,,,,,23.481,24.613,25.667,26.427,26.360,26.155,,,,,,,,,
110027923,2023-10-07T01:30:05-04:00,4.100,,162.221,9.327,17.225,34.717,35.531,33.951,31.470,,,,,,,,,,1337.884,1793.400,1677.097,1710.925,1734.577,1623.981,,,,,,,,,,23.243,24.561,25.486,26.374,26.360,26.218,,,,,,,,,
