Probe Name,logged_at,,,,dhmoist,moisture_1,moisture_2,moisture_3,moisture_4,moisture_5,moisture_6,moisture_7,moisture_8,moisture_9,moisture_10,moisture_11,moisture_12,moisture_13,moisture_14,moisture_15,salinity_1,salinity_2,salinity_3,salinity_4,salinity_5,salinity_6,salinity_7,salinity_8,salinity_9,salinity_10,salinity_11,salinity_12,salinity_13,salinity_14,salinity_15,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,temperature_9,temperature_10,temperature_11,temperature_12,temperature_13,temperature_14,temperature_15
110027923,2022,3,28,23:00,3/28/2022 23:00,5.867,11.469,23.2,26.502,28.151,32.925,,,,,,,,,,1248.353,1366.03,1799.331,1707.248,1470.021,1421.833,,,,,,,,,,21.247,22.537,22.977,22.873,22.043,21.626,,,,,,,,,
110027923,2022,3,28,23:30,3/28/2022 23:30,5.894,11.499,23.216,26.488,28.151,32.89,,,,,,,,,,1236.995,1360.345,1796.514,1708.257,1470.021,1421.833,,,,,,,,,,20.708,22.11,22.792,22.852,22.043,21.714,,,,,,,,,
110027923,2022,3,29,0:00,3/29/2022 0:00,5.921,11.561,23.238,26.522,28.151,32.901,,,,,,,,,,1226.503,1353.517,1793.899,1705.497,1470.362,1422.191,,,,,,,,,,20.344,21.683,22.55,22.82,22.017,21.652,,,,,,,,,
110027923,2022,3,29,0:30,3/29/2022 0:30,5.944,11.58,23.267,26.517,28.127,32.895,,,,,,,,,,1219.865,1350.235,1791.496,1703.772,1469.162,1422.191,,,,,,,,,,19.927,21.444,22.344,22.661,22.043,21.693,,,,,,,,,
110027923,2022,3,29,1:00,3/29/2022 1:00,5.975,11.623,23.271,26.512,28.151,32.895,,,,,,,,,,1211.778,1342.519,1788.722,1704.775,1468.652,1422.191,,,,,,,,,,19.562,21.096,22.268,22.634,21.991,21.672,,,,,,,,,
110027923,2022,3,29,1:30,3/29/2022 1:30,5.988,11.648,23.293,26.541,28.145,32.901,,,,,,,,,,1206.885,1338.836,1787.718,1699.316,1468.367,1421.833,,,,,,,,,,19.365,20.825,22.021,22.448,21.991,21.739,,,,,,,,,
110027923,2022,3,29,2:00,3/29/2022 2:00,6.021,11.679,23.318,26.536,28.145,32.878,,,,,,,,,,1198.388,1333.49,1784.566,1698.873,1468.367,1421.833,,,,,,,,,,18.948,20.585,21.888,22.423,21.991,21.703,,,,,,,,,
110027923,2022,3,29,2:30,3/29/2022 2:30,6.05,11.704,23.326,26.566,28.145,32.872,,,,,,,,,,1190.849,1331.186,1783.197,1696.916,1467.627,1421.476,,,,,,,,,,18.556,20.419,21.755,22.236,21.965,21.652,,,,,,,,,
110027923,2022,3,29,3:00,3/29/2022 3:00,6.082,11.761,23.352,26.575,28.169,32.89,,,,,,,,,,1183.729,1326.905,1780.274,1694.755,1466.5,1421.119,,,,,,,,,,18.139,20.051,21.601,22.183,21.861,21.652,,,,,,,,,
110027923,2022,3,29,3:30,3/29/2022 3:30,6.101,11.783,23.399,26.59,28.193,32.884,,,,,,,,,,1177.067,1322.321,1776.576,1692.573,1464.925,1420.762,,,,,,,,,,17.8,19.824,21.447,22.024,21.783,21.698,,,,,,,,,
110027923,2022,3,29,4:00,3/29/2022 4:00,6.124,11.817,23.428,26.59,28.181,32.884,,,,,,,,,,1170.717,1319.637,1774.243,1690.933,1464.195,1420.049,,,,,,,,,,17.461,19.614,21.216,21.997,21.804,21.698,,,,,,,,,
110027923,2022,3,29,4:30,3/29/2022 4:30,6.154,11.83,23.441,26.604,28.169,32.925,,,,,,,,,,1163.565,1313.583,1771.568,1688.084,1463.298,1419.692,,,,,,,,,,17.07,19.423,21.062,21.812,21.783,21.693,,,,,,,,,
110027923,2022,3,29,5:00,3/29/2022 5:00,6.169,11.842,23.445,26.59,28.205,32.895,,,,,,,,,,1158.822,1312.552,1769.452,1686.278,1462.186,1419.337,,,,,,,,,,16.861,19.2,20.882,21.759,21.622,21.59,,,,,,,,,
110027923,2022,3,29,5:30,3/29/2022 5:30,6.198,11.868,23.437,26.614,28.223,32.884,,,,,,,,,,1153.949,1309.034,1768.764,1684.824,1461.242,1418.981,,,,,,,,,,16.6,18.902,20.805,21.599,21.601,21.693,,,,,,,,,
110027923,2022,3,29,6:00,3/29/2022 6:00,6.222,11.89,23.454,26.643,28.217,32.872,,,,,,,,,,1147.681,1304.067,1765.011,1682.939,1460.798,1418.27,,,,,,,,,,16.235,18.752,20.6,21.414,21.575,21.693,,,,,,,,,
110027923,2022,3,29,6:30,3/29/2022 6:30,6.233,11.908,23.467,26.634,28.253,32.884,,,,,,,,,,1143.657,1300.356,1762.591,1681.601,1460.52,1417.915,,,,,,,,,,16.049,18.423,20.395,21.362,21.419,21.693,,,,,,,,,
110027923,2022,3,29,7:00,3/29/2022 7:00,6.243,11.902,23.479,26.643,28.247,32.901,,,,,,,,,,1140.371,1298.039,1759.666,1678.354,1458.316,1417.56,,,,,,,,,,15.818,18.263,20.19,21.175,21.414,21.586,,,,,,,,,
110027923,2022,3,29,7:30,3/29/2022 7:30,6.269,11.905,23.488,26.634,28.259,32.913,,,,,,,,,,1135.022,1295.115,1756.573,1677.52,1458.206,1417.205,,,,,,,,,,15.653,18.001,20.01,21.175,21.367,21.535,,,,,,,,,
110027923,2022,3,29,8:00,3/29/2022 8:00,6.282,11.921,23.462,26.658,28.271,32.942,,,,,,,,,,1131.615,1293.494,1755.927,1674.315,1456.781,1416.85,,,,,,,,,,15.423,17.992,19.959,20.963,21.237,21.488,,,,,,,,,
110027923,2022,3,29,8:30,3/29/2022 8:30,6.262,11.924,23.484,26.663,28.314,32.925,,,,,,,,,,1137.613,1290.965,1752.491,1673.908,1455.96,1416.496,,,,,,,,,,15.866,17.783,19.779,20.963,21.179,21.426,,,,,,,,,
110027923,2022,3,29,9:00,3/29/2022 9:00,6.233,11.921,23.496,26.692,28.314,32.936,,,,,,,,,,1145.451,1289.292,1750.657,1671.609,1455.688,1416.142,,,,,,,,,,16.492,17.752,19.595,20.75,21.153,21.509,,,,,,,,,
110027923,2022,3,29,9:30,3/29/2022 9:30,6.203,11.924,23.484,26.682,28.356,32.977,,,,,,,,,,1156.217,1290.581,1748.019,1667.825,1454.177,1415.435,,,,,,,,,,17.252,17.783,19.522,20.618,21.002,21.391,,,,,,,,,
110027923,2022,3,29,10:00,3/29/2022 10:00,6.145,11.921,23.509,26.717,28.368,32.983,,,,,,,,,,1170.513,1293.19,1745.522,1665.404,1453.31,1414.375,,,,,,,,,,18.296,17.832,19.394,20.538,20.971,21.263,,,,,,,,,
110027923,2022,3,29,10:30,3/29/2022 10:30,6.08,11.905,23.509,26.741,28.386,32.983,,,,,,,,,,1197.071,1296.72,1743.788,1663.933,1452.877,1413.67,,,,,,,,,,19.839,18.178,19.343,20.458,20.95,21.263,,,,,,,,,
110027923,2022,3,29,11:00,3/29/2022 11:00,6,11.886,23.522,26.76,28.422,32.994,,,,,,,,,,1222.441,1302.981,1745.146,1662.917,1452.445,1413.67,,,,,,,,,,21.367,18.48,19.39,20.352,20.784,21.305,,,,,,,,,
110027923,2022,3,29,11:30,3/29/2022 11:30,5.923,11.827,23.522,26.76,28.41,33,,,,,,,,,,1249.537,1314.046,1745.897,1661.837,1452.445,1413.317,,,,,,,,,,22.745,19.04,19.497,20.326,20.763,21.258,,,,,,,,,
110027923,2022,3,29,12:00,3/29/2022 12:00,5.839,11.786,23.526,26.77,28.422,33.029,,,,,,,,,,1279.884,1325.2,1746.7,1662.217,1451.582,1412.613,,,,,,,,,,24.207,19.658,19.574,20.347,20.821,21.156,,,,,,,,,
110027923,2022,3,29,12:30,3/29/2022 12:30,5.761,11.736,23.522,26.78,28.452,33.053,,,,,,,,,,1308.84,1336.924,1748.64,1661.139,1451.151,1412.261,,,,,,,,,,25.518,20.174,19.779,20.326,20.737,21.1,,,,,,,,,
110027923,2022,3,29,13:00,3/29/2022 13:00,5.68,11.704,23.526,26.79,28.483,33.029,,,,,,,,,,1337.946,1352.025,1751.096,1660.207,1450.721,1411.909,,,,,,,,,,26.801,20.916,20.036,20.352,20.607,21.079,,,,,,,,,
110027923,2022,3,29,13:30,3/29/2022 13:30,5.609,11.67,23.501,26.77,28.471,33.035,,,,,,,,,,1362.401,1365.479,1755.998,1661.372,1450.291,1411.207,,,,,,,,,,27.998,21.513,20.344,20.538,20.675,21.1,,,,,,,,,
110027923,2022,3,29,14:00,3/29/2022 14:00,5.531,11.614,23.492,26.765,28.471,33.041,,,,,,,,,,1394.824,1382.085,1760.574,1662.536,1449.004,1410.505,,,,,,,,,,29.081,22.186,20.805,20.697,20.716,21.059,,,,,,,,,
110027923,2022,3,29,14:30,3/29/2022 14:30,5.472,11.558,23.484,26.751,28.452,33.029,,,,,,,,,,1416.89,1398.43,1765.685,1664.702,1449.004,1410.154,,,,,,,,,,29.924,22.913,21.088,20.803,20.763,21.003,,,,,,,,,
110027923,2022,3,29,15:00,3/29/2022 15:00,5.405,11.527,23.479,26.721,28.459,33.035,,,,,,,,,,1439.91,1414.039,1770.584,1668.924,1449.862,1409.804,,,,,,,,,,30.735,23.504,21.473,21.148,20.784,21.023,,,,,,,,,
110027923,2022,3,29,15:30,3/29/2022 15:30,5.368,11.49,23.458,26.712,28.422,33.018,,,,,,,,,,1456.159,1428.48,1776.851,1668.848,1449.433,1409.103,,,,,,,,,,31.153,24.195,21.816,21.334,20.971,21.049,,,,,,,,,
110027923,2022,3,29,16:00,3/29/2022 16:00,5.331,11.441,23.42,26.673,28.386,33,,,,,,,,,,1468.32,1443.319,1782.662,1673.365,1450.291,1409.453,,,,,,,,,,31.342,24.784,22.304,21.573,20.95,21.1,,,,,,,,,
110027923,2022,3,29,16:30,3/29/2022 16:30,5.313,11.41,23.403,26.624,28.332,32.994,,,,,,,,,,1477.945,1456.196,1787.173,1677.998,1450.721,1409.103,,,,,,,,,,31.473,25.163,22.567,21.812,21.179,21.1,,,,,,,,,
110027923,2022,3,29,17:00,3/29/2022 17:00,5.311,11.37,23.373,26.595,28.289,33.006,,,,,,,,,,1481.975,1468.261,1791.943,1681.23,1451.354,1409.453,,,,,,,,,,31.362,25.689,22.993,22.024,21.185,21.207,,,,,,,,,
110027923,2022,3,29,17:30,3/29/2022 17:30,5.317,11.364,23.36,26.561,28.265,32.93,,,,,,,,,,1479.354,1475.691,1797.597,1685.405,1453.509,1409.804,,,,,,,,,,31.016,25.787,23.413,22.211,21.367,21.305,,,,,,,,,
110027923,2022,3,29,18:00,3/29/2022 18:00,5.342,11.349,23.369,26.512,28.205,32.93,,,,,,,,,,1471.414,1485.017,1801.886,1690.883,1456,1409.804,,,,,,,,,,30.525,26.001,23.641,22.533,21.596,21.305,,,,,,,,,
110027923,2022,3,29,18:30,3/29/2022 18:30,5.366,11.315,23.335,26.468,28.199,32.913,,,,,,,,,,1459.224,1491.867,1805.591,1694.459,1457.575,1409.804,,,,,,,,,,29.846,26.232,23.897,22.82,21.653,21.386,,,,,,,,,
110027923,2022,3,29,19:00,3/29/2022 19:00,5.419,11.339,23.318,26.43,28.145,32.884,,,,,,,,,,1445.914,1492.03,1807.872,1697.112,1458.341,1409.804,,,,,,,,,,28.931,26.305,23.983,23.011,21.783,21.468,,,,,,,,,
110027923,2022,3,29,19:30,3/29/2022 19:30,5.468,11.376,23.314,26.386,28.091,32.878,,,,,,,,,,1420.62,1492.417,1809.752,1700.736,1460.859,1410.154,,,,,,,,,,28.016,25.994,24.225,23.25,21.991,21.493,,,,,,,,,
110027923,2022,3,29,20:00,3/29/2022 20:00,5.531,11.395,23.31,26.376,28.031,32.832,,,,,,,,,,1404.911,1489.707,1811.215,1702.19,1463.39,1410.856,,,,,,,,,,26.99,25.783,24.308,23.324,22.199,21.652,,,,,,,,,
110027923,2022,3,29,20:30,3/29/2022 20:30,5.571,11.398,23.31,26.338,28.019,32.837,,,,,,,,,,1386.707,1486.635,1812.476,1705.375,1464.127,1411.207,,,,,,,,,,26.194,25.591,24.436,23.404,22.199,21.693,,,,,,,,,
110027923,2022,3,29,21:00,3/29/2022 21:00,5.617,11.441,23.326,26.309,27.977,32.797,,,,,,,,,,1367.323,1479.852,1811.843,1706.606,1466.226,1411.558,,,,,,,,,,25.42,25.15,24.339,23.596,22.407,21.851,,,,,,,,,
110027923,2022,3,29,21:30,3/29/2022 21:30,5.666,11.472,23.31,26.299,27.959,32.774,,,,,,,,,,1351.059,1472.982,1811.846,1707.59,1467.341,1411.909,,,,,,,,,,24.625,24.873,24.313,23.701,22.485,21.877,,,,,,,,,
110027923,2022,3,29,22:00,3/29/2022 22:00,5.704,11.506,23.322,26.289,27.917,32.756,,,,,,,,,,1333.352,1465.301,1808.703,1707.837,1468.166,1412.261,,,,,,,,,,23.868,24.46,24.214,23.659,22.616,22.056,,,,,,,,,
110027923,2022,3,29,22:30,3/29/2022 22:30,5.755,11.53,23.318,26.27,27.917,32.721,,,,,,,,,,1321.354,1459.74,1808.291,1709.068,1468.625,1412.965,,,,,,,,,,23.267,23.958,24.082,23.659,22.616,22.102,,,,,,,,,
110027923,2022,3,29,23:00,3/29/2022 23:00,5.796,11.574,23.339,26.265,27.917,32.727,,,,,,,,,,1304.256,1451.84,1805.383,1708.086,1468.166,1412.965,,,,,,,,,,22.536,23.662,23.938,23.701,22.616,22.087,,,,,,,,,
110027923,2022,3,29,23:30,3/29/2022 23:30,5.83,11.592,23.365,26.26,27.905,32.721,,,,,,,,,,1294.673,1445.133,1802.896,1707.84,1469.249,1413.317,,,,,,,,,,22.009,23.262,23.717,23.596,22.668,22.128,,,,,,,,,
110027923,2022,3,30,0:00,3/30/2022 0:00,5.861,11.648,23.399,26.284,27.893,32.681,,,,,,,,,,1282.27,1437.411,1799.192,1706.134,1469.286,1413.317,,,,,,,,,,21.492,22.939,23.532,23.632,22.72,22.235,,,,,,,,,
110027923,2022,3,30,0:30,3/30/2022 0:30,5.89,11.689,23.416,26.289,27.905,32.681,,,,,,,,,,1270.549,1429.744,1796.523,1704.432,1469.286,1413.317,,,,,,,,,,21.069,22.512,23.331,23.383,22.772,22.245,,,,,,,,,
110027923,2022,3,30,1:00,3/30/2022 1:00,5.923,11.733,23.433,26.289,27.881,32.669,,,,,,,,,,1258.453,1424.074,1795.307,1702.504,1468.239,1412.965,,,,,,,,,,20.684,22.218,23.207,23.425,22.72,22.266,,,,,,,,,
110027923,2022,3,30,1:30,3/30/2022 1:30,5.948,11.758,23.484,26.309,27.905,32.664,,,,,,,,,,1251.358,1415.04,1792.242,1699.14,1467.417,1412.613,,,,,,,,,,20.287,21.871,23.058,23.298,22.642,22.224,,,,,,,,,
110027923,2022,3,30,2:00,3/30/2022 2:00,5.967,11.798,23.518,26.309,27.911,32.664,,,,,,,,,,1244.053,1409.977,1788.401,1698.434,1467.874,1412.613,,,,,,,,,,19.863,21.658,22.817,23.229,22.642,22.296,,,,,,,,,
110027923,2022,3,30,2:30,3/30/2022 2:30,6.004,11.861,23.535,26.342,27.911,32.652,,,,,,,,,,1237.171,1403.322,1786.797,1693.932,1467.124,1412.261,,,,,,,,,,19.562,21.257,22.638,23.085,22.616,22.312,,,,,,,,,
110027923,2022,3,30,3:00,3/30/2022 3:00,6.017,11.886,23.569,26.367,27.911,32.658,,,,,,,,,,1233.48,1399.058,1783.36,1692.075,1466.213,1411.909,,,,,,,,,,19.344,21.064,22.427,22.937,22.616,22.276,,,,,,,,,
110027923,2022,3,30,3:30,3/30/2022 3:30,6.044,11.915,23.581,26.367,27.923,32.64,,,,,,,,,,1226.181,1393.987,1781.204,1689.043,1465.14,1411.558,,,,,,,,,,19.104,20.851,22.134,22.873,22.59,22.245,,,,,,,,,
110027923,2022,3,30,4:00,3/30/2022 4:00,6.074,11.943,23.62,26.401,27.953,32.658,,,,,,,,,,1220.361,1390.128,1778.608,1687.655,1464.361,1411.207,,,,,,,,,,18.765,20.611,22.119,22.777,22.459,22.204,,,,,,,,,
110027923,2022,3,30,4:30,3/30/2022 4:30,6.095,11.984,23.641,26.391,27.953,32.658,,,,,,,,,,1212.058,1385.893,1776.832,1684.228,1462.485,1410.154,,,,,,,,,,18.53,20.424,22.012,22.661,22.407,22.286,,,,,,,,,
110027923,2022,3,30,5:00,3/30/2022 5:00,6.116,12.016,23.667,26.43,27.971,32.669,,,,,,,,,,1209.396,1380.504,1774.859,1680.325,1462.035,1410.154,,,,,,,,,,18.322,20.232,21.832,22.48,22.407,22.224,,,,,,,,,
110027923,2022,3,30,5:30,3/30/2022 5:30,6.131,12.016,23.688,26.41,27.995,32.64,,,,,,,,,,1205.016,1380.097,1771.336,1678.37,1460.617,1409.453,,,,,,,,,,18.113,19.988,21.652,22.427,22.225,22.219,,,,,,,,,
110027923,2022,3,30,6:00,3/30/2022 6:00,6.162,12.048,23.692,26.439,28.019,32.664,,,,,,,,,,1196.205,1374.699,1769.846,1677.026,1459.241,1409.103,,,,,,,,,,17.722,19.784,21.452,22.289,22.199,22.173,,,,,,,,,
110027923,2022,3,30,6:30,3/30/2022 6:30,6.167,12.064,23.718,26.43,28.019,32.681,,,,,,,,,,1193.73,1373.531,1768.502,1676.383,1459.08,1409.103,,,,,,,,,,17.618,19.68,21.333,22.21,22.199,22.112,,,,,,,,,
110027923,2022,3,30,7:00,3/30/2022 7:00,6.186,12.073,23.701,26.449,28.043,32.71,,,,,,,,,,1190.302,1371.185,1765.294,1674.122,1457.993,1408.753,,,,,,,,,,17.461,19.401,21.216,22.024,22.173,22.107,,,,,,,,,
110027923,2022,3,30,7:30,3/30/2022 7:30,6.201,12.083,23.718,26.43,28.085,32.716,,,,,,,,,,1185.835,1369.561,1764.298,1672.622,1456.749,1408.403,,,,,,,,,,17.278,19.275,20.99,21.999,21.991,22.04,,,,,,,,,
110027923,2022,3,30,8:00,3/30/2022 8:00,6.209,12.089,23.714,26.464,28.085,32.704,,,,,,,,,,1183.679,1367.031,1761.65,1670.612,1456.147,1408.054,,,,,,,,,,17.252,19.12,20.908,21.812,21.939,22.061,,,,,,,,,
110027923,2022,3,30,8:30,3/30/2022 8:30,6.205,12.086,23.718,26.483,28.121,32.716,,,,,,,,,,1185.416,1366.382,1760.6,1668.511,1453.396,1407.704,,,,,,,,,,17.487,19.062,20.805,21.759,21.809,22.102,,,,,,,,,
110027923,2022,3,30,9:00,3/30/2022 9:00,6.169,12.099,23.735,26.493,28.145,32.687,,,,,,,,,,1195.071,1365.994,1757.387,1665.841,1452.801,1406.657,,,,,,,,,,18.165,18.987,20.626,21.599,21.804,22.015,,,,,,,,,
110027923,2022,3,30,9:30,3/30/2022 9:30,6.12,12.073,23.74,26.502,28.151,32.727,,,,,,,,,,1215.374,1366.447,1755.57,1663.709,1452.207,1405.96,,,,,,,,,,19.313,19.018,20.523,21.573,21.783,21.866,,,,,,,,,
110027923,2022,3,30,10:00,3/30/2022 10:00,6.078,12.064,23.765,26.532,28.187,32.756,,,,,,,,,,1229.765,1368.78,1753.294,1662.575,1450.98,1405.96,,,,,,,,,,20.199,19.188,20.395,21.387,21.653,21.928,,,,,,,,,
110027923,2022,3,30,10:30,3/30/2022 10:30,6.017,12.054,23.782,26.551,28.205,32.739,,,,,,,,,,1255.154,1372.355,1752.902,1660.839,1449.915,1404.916,,,,,,,,,,21.513,19.423,20.395,21.387,21.575,21.898,,,,,,,,,
110027923,2022,3,30,11:00,3/30/2022 11:00,6.071,12.083,23.812,26.512,28.181,32.727,,,,,,,,,,1263.115,1378.678,1746.687,1652.648,1448.392,1403.526,,,,,,,,,,22.16,19.823,20.395,21.308,21.575,21.872,,,,,,,,,
110027923,2022,3,30,11:30,3/30/2022 11:30,6.032,12.064,23.808,26.527,28.235,32.768,,,,,,,,,,1277.281,1384.173,1749.435,1652.207,1447.566,1403.179,,,,,,,,,,22.797,20.029,20.523,21.228,21.466,21.697,,,,,,,,,
110027923,2022,3,30,12:00,3/30/2022 12:00,5.988,12.032,23.821,26.532,28.235,32.774,,,,,,,,,,1292.151,1392.392,1749.742,1651.766,1446.397,1402.832,,,,,,,,,,23.581,20.446,20.6,21.175,21.367,21.672,,,,,,,,,
110027923,2022,3,30,12:30,3/30/2022 12:30,5.917,12.019,23.817,26.546,28.229,32.774,,,,,,,,,,1318.387,1400.359,1751.842,1652.122,1446.397,1402.832,,,,,,,,,,24.578,20.851,20.785,21.201,21.367,21.693,,,,,,,,,
110027923,2022,3,30,13:00,3/30/2022 13:00,5.863,11.994,23.825,26.546,28.229,32.779,,,,,,,,,,1338.323,1410.026,1753.135,1652.428,1446.126,1402.138,,,,,,,,,,25.44,21.256,21.011,21.334,21.367,21.652,,,,,,,,,
110027923,2022,3,30,13:30,3/30/2022 13:30,5.81,11.953,23.838,26.561,28.229,32.791,,,,,,,,,,1360.8,1423.957,1756.886,1650.884,1445.7,1401.792,,,,,,,,,,26.25,21.891,21.174,21.387,21.367,21.693,,,,,,,,,
110027923,2022,3,30,14:00,3/30/2022 14:00,5.769,11.937,23.86,26.57,28.223,32.768,,,,,,,,,,1382.501,1434.763,1759.362,1651.238,1445.856,1401.446,,,,,,,,,,26.862,22.298,21.422,21.467,21.367,21.693,,,,,,,,,
110027923,2022,3,30,14:30,3/30/2022 14:30,5.728,11.908,23.855,26.57,28.217,32.779,,,,,,,,,,1396.329,1447.868,1763.676,1651.592,1445.585,1401.1,,,,,,,,,,27.449,22.964,21.806,21.599,21.367,21.672,,,,,,,,,
110027923,2022,3,30,15:00,3/30/2022 15:00,5.688,11.899,23.864,26.546,28.175,32.779,,,,,,,,,,1416.091,1460.335,1766.954,1655.335,1446.208,1401.1,,,,,,,,,,28.042,23.392,22.012,21.812,21.445,21.61,,,,,,,,,
110027923,2022,3,30,15:30,3/30/2022 15:30,5.656,11.871,23.864,26.522,28.145,32.768,,,,,,,,,,1431.858,1473.469,1772.536,1657.263,1447.884,1401.1,,,,,,,,,,28.512,24.004,22.406,21.971,21.575,21.693,,,,,,,,,
110027923,2022,3,30,16:00,3/30/2022 16:00,5.611,11.845,23.868,26.517,28.139,32.756,,,,,,,,,,1450.111,1483.182,1775.986,1658.671,1448.352,1400.754,,,,,,,,,,29.009,24.408,22.694,22.21,21.575,21.714,,,,,,,,,
110027923,2022,3,30,16:30,3/30/2022 16:30,5.585,11.83,23.872,26.478,28.079,32.75,,,,,,,,,,1460.562,1496.33,1778.704,1661.29,1450.033,1400.754,,,,,,,,,,29.244,24.761,22.881,22.448,21.783,21.672,,,,,,,,,
110027923,2022,3,30,17:00,3/30/2022 17:00,5.565,11.82,23.881,26.454,28.073,32.745,,,,,,,,,,1469.454,1506.46,1783.639,1665.591,1450.189,1401.1,,,,,,,,,,29.48,25.264,23.143,22.634,21.804,21.714,,,,,,,,,
110027923,2022,3,30,17:30,3/30/2022 17:30,5.561,11.786,23.881,26.42,28.019,32.716,,,,,,,,,,1474.139,1513.364,1788.702,1668.637,1453.063,1401.446,,,,,,,,,,29.48,25.381,23.493,22.873,21.965,21.754,,,,,,,,,
110027923,2022,3,30,18:00,3/30/2022 18:00,5.569,11.783,23.847,26.405,27.983,32.687,,,,,,,,,,1471.392,1520.844,1791.955,1671.08,1454.445,1401.792,,,,,,,,,,29.271,25.644,23.765,23.059,22.142,21.815,,,,,,,,,
110027923,2022,3,30,18:30,3/30/2022 18:30,5.593,11.773,23.86,26.357,27.953,32.698,,,,,,,,,,1466.515,1526.002,1794.427,1673.938,1455.673,1402.138,,,,,,,,,,28.878,25.833,23.828,23.276,22.199,21.856,,,,,,,,,
110027923,2022,3,30,19:00,3/30/2022 19:00,5.621,11.77,23.83,26.347,27.893,32.664,,,,,,,,,,1459.497,1530.811,1796.699,1677.046,1457.378,1402.138,,,,,,,,,,28.408,25.808,24.186,23.446,22.407,22,,,,,,,,,
110027923,2022,3,30,19:30,3/30/2022 19:30,5.674,11.783,23.821,26.313,27.893,32.635,,,,,,,,,,1442.446,1532.197,1800.027,1680.179,1458.873,1403.179,,,,,,,,,,27.617,25.886,24.378,23.579,22.459,22.082,,,,,,,,,
110027923,2022,3,30,20:00,3/30/2022 20:00,5.718,11.82,23.817,26.28,27.833,32.623,,,,,,,,,,1428.152,1527.647,1803.204,1682.874,1461.068,1403.873,,,,,,,,,,26.944,25.531,24.543,23.722,22.616,22.02,,,,,,,,,
110027923,2022,3,30,20:30,3/30/2022 20:30,5.761,11.82,23.8,26.27,27.822,32.583,,,,,,,,,,1408.047,1523.707,1802.806,1685.424,1461.837,1403.526,,,,,,,,,,26.308,25.331,24.494,23.765,22.694,22.184,,,,,,,,,
110027923,2022,3,30,21:00,3/30/2022 21:00,5.8,11.817,23.791,26.222,27.78,32.594,,,,,,,,,,1398.304,1523.852,1803.422,1687.218,1464.769,1404.916,,,,,,,,,,25.657,25.213,24.444,23.85,22.824,22.286,,,,,,,,,
110027923,2022,3,30,21:30,3/30/2022 21:30,5.824,11.82,23.791,26.217,27.732,32.571,,,,,,,,,,1379.619,1520.077,1804.943,1688.15,1466.324,1405.96,,,,,,,,,,25.205,24.948,24.489,23.84,22.928,22.347,,,,,,,,,
110027923,2022,3,30,22:00,3/30/2022 22:00,5.867,11.861,23.808,26.198,27.726,32.531,,,,,,,,,,1370.123,1512.795,1803.457,1689.572,1467.588,1406.309,,,,,,,,,,24.625,24.597,24.309,24.084,23.032,22.465,,,,,,,,,
110027923,2022,3,30,22:30,3/30/2022 22:30,5.89,11.88,23.804,26.183,27.726,32.525,,,,,,,,,,1354.854,1507.57,1801.759,1690.013,1467.886,1407.006,,,,,,,,,,24.207,24.355,24.288,23.958,23.032,22.429,,,,,,,,,
110027923,2022,3,30,23:00,3/30/2022 23:00,5.919,11.918,23.842,26.183,27.726,32.542,,,,,,,,,,1346.219,1499.889,1799.81,1689.314,1467.886,1407.355,,,,,,,,,,23.633,24.031,24.148,23.972,23.032,22.567,,,,,,,,,
110027923,2022,3,30,23:30,3/30/2022 23:30,5.948,11.937,23.851,26.202,27.732,32.479,,,,,,,,,,1336.64,1496.115,1796.87,1687.946,1467.886,1407.355,,,,,,,,,,23.372,23.721,24.077,23.877,23.058,22.557,,,,,,,,,
110027923,2022,3,31,0:00,3/31/2022 0:00,5.979,11.991,23.885,26.212,27.72,32.479,,,,,,,,,,1329.085,1490.797,1795.361,1687.249,1468.209,1407.355,,,,,,,,,,22.954,23.527,23.902,23.892,23.058,22.634,,,,,,,,,
110027923,2022,3,31,0:30,3/31/2022 0:30,6.013,12.013,23.907,26.198,27.72,32.479,,,,,,,,,,1320.801,1484.57,1793.257,1686.845,1467.911,1407.006,,,,,,,,,,22.667,23.209,23.721,23.871,23.11,22.675,,,,,,,,,
110027923,2022,3,31,1:00,3/31/2022 1:00,6.019,12.051,23.933,26.236,27.702,32.479,,,,,,,,,,1314.344,1476.257,1791.374,1683.641,1467.911,1407.006,,,,,,,,,,22.432,22.992,23.598,23.735,23.136,22.654,,,,,,,,,
110027923,2022,3,31,1:30,3/31/2022 1:30,6.048,12.051,23.933,26.236,27.702,32.473,,,,,,,,,,1308.395,1474.566,1790.944,1682.755,1467.749,1407.704,,,,,,,,,,22.197,22.857,23.482,23.638,23.032,22.793,,,,,,,,,
110027923,2022,3,31,2:00,3/31/2022 2:00,6.053,12.064,23.963,26.217,27.72,32.461,,,,,,,,,,1304.999,1473.144,1788.64,1681.03,1467.129,1407.355,,,,,,,,,,22.04,22.646,23.285,23.638,23.032,22.659,,,,,,,,,
110027923,2022,3,31,2:30,3/31/2022 2:30,6.071,12.086,24.002,26.246,27.714,32.398,,,,,,,,,,1299.085,1472.783,1786.926,1681.221,1467.129,1406.657,,,,,,,,,,21.883,22.486,23.218,23.627,23.058,22.664,,,,,,,,,
